pg_id	work	corpus_line	verdict	score
1785	Julius Caesar	38784	no-shingle-match	
1785	Julius Caesar	38785	no-shingle-match	
1785	Julius Caesar	38786	no-shingle-match	
1785	Julius Caesar	38787	no-shingle-match	
1785	Julius Caesar	38788	below-threshold	50
1785	Julius Caesar	38789	no-shingle-match	
1785	Julius Caesar	38790	no-shingle-match	
1785	Julius Caesar	38791	no-shingle-match	
1785	Julius Caesar	38792	no-shingle-match	
1785	Julius Caesar	38793	no-shingle-match	
1785	Julius Caesar	38794	no-shingle-match	
1785	Julius Caesar	38795	no-shingle-match	
1785	Julius Caesar	38796	below-threshold	53
1785	Julius Caesar	38797	located	100
1785	Julius Caesar	38798	no-shingle-match	
1785	Julius Caesar	38799	no-shingle-match	
1785	Julius Caesar	38800	no-shingle-match	
2263	Julius Caesar	38776	below-threshold	61
2263	Julius Caesar	38777	no-shingle-match	
2263	Julius Caesar	38778	below-threshold	48
2263	Julius Caesar	38779	below-threshold	52
2263	Julius Caesar	38780	no-shingle-match	
2263	Julius Caesar	38781	below-threshold	56
2263	Julius Caesar	38782	no-shingle-match	
2263	Julius Caesar	38783	no-shingle-match	
2263	Julius Caesar	38784	no-shingle-match	
2263	Julius Caesar	38785	no-shingle-match	
2263	Julius Caesar	38786	no-shingle-match	
2263	Julius Caesar	38787	no-shingle-match	
2263	Julius Caesar	38788	below-threshold	50
2263	Julius Caesar	38789	no-shingle-match	
2263	Julius Caesar	38790	no-shingle-match	
2263	Julius Caesar	38791	no-shingle-match	
2263	Julius Caesar	38792	no-shingle-match	
2263	Julius Caesar	38793	no-shingle-match	
2263	Julius Caesar	38794	no-shingle-match	
2263	Julius Caesar	38795	no-shingle-match	
2263	Julius Caesar	38796	below-threshold	53
2263	Julius Caesar	38797	located	97
2263	Julius Caesar	38798	no-shingle-match	
2263	Julius Caesar	38799	no-shingle-match	
2263	Julius Caesar	38800	no-shingle-match	
2781	Just So Stories	32563	below-threshold	47
2781	Just So Stories	32564	no-shingle-match	
2781	Just So Stories	32565	no-shingle-match	
2781	Just So Stories	32566	below-threshold	51
2781	Just So Stories	32567	no-shingle-match	
2781	Just So Stories	32568	below-threshold	52
2781	Just So Stories	32569	no-shingle-match	
2781	Just So Stories	32570	below-threshold	56
2781	Just So Stories	32571	below-threshold	48
2781	Just So Stories	32572	no-shingle-match	
2781	Just So Stories	32573	below-threshold	51
2781	Just So Stories	32574	below-threshold	50
2781	Just So Stories	32575	no-shingle-match	
2781	Just So Stories	32576	no-shingle-match	
2781	Just So Stories	32577	below-threshold	53
2781	Just So Stories	32578	no-shingle-match	
2781	Just So Stories	32579	no-shingle-match	
2781	Just So Stories	32580	no-shingle-match	
2781	Just So Stories	32581	no-shingle-match	
2781	Just So Stories	32582	below-threshold	53
2781	Just So Stories	32583	below-threshold	50
2781	Just So Stories	32584	no-shingle-match	
2781	Just So Stories	32585	below-threshold	46
2781	Just So Stories	32586	no-shingle-match	
2781	Just So Stories	32587	no-shingle-match	
2781	Just So Stories	32588	no-shingle-match	
2781	Just So Stories	32589	no-shingle-match	
2781	Just So Stories	32590	below-threshold	52
2781	Just So Stories	32591	no-shingle-match	
2781	Just So Stories	32592	located	96
2781	Just So Stories	32593	no-shingle-match	
2781	Just So Stories	32594	no-shingle-match	
2781	Just So Stories	32595	no-shingle-match	
32488	Just So Stories	32563	below-threshold	47
32488	Just So Stories	32564	no-shingle-match	
32488	Just So Stories	32565	no-shingle-match	
32488	Just So Stories	32566	below-threshold	51
32488	Just So Stories	32567	no-shingle-match	
32488	Just So Stories	32568	below-threshold	52
32488	Just So Stories	32569	no-shingle-match	
32488	Just So Stories	32570	below-threshold	56
32488	Just So Stories	32571	below-threshold	50
32488	Just So Stories	32572	no-shingle-match	
32488	Just So Stories	32573	below-threshold	51
32488	Just So Stories	32574	below-threshold	50
32488	Just So Stories	32575	no-shingle-match	
32488	Just So Stories	32576	no-shingle-match	
32488	Just So Stories	32577	below-threshold	53
32488	Just So Stories	32578	no-shingle-match	
32488	Just So Stories	32579	no-shingle-match	
32488	Just So Stories	32580	no-shingle-match	
32488	Just So Stories	32581	no-shingle-match	
32488	Just So Stories	32582	below-threshold	53
32488	Just So Stories	32583	below-threshold	50
32488	Just So Stories	32584	no-shingle-match	
32488	Just So Stories	32585	below-threshold	46
32488	Just So Stories	32586	no-shingle-match	
32488	Just So Stories	32587	no-shingle-match	
32488	Just So Stories	32588	no-shingle-match	
32488	Just So Stories	32589	no-shingle-match	
32488	Just So Stories	32590	below-threshold	52
32488	Just So Stories	32591	no-shingle-match	
32488	Just So Stories	32592	located	97
32488	Just So Stories	32593	no-shingle-match	
32488	Just So Stories	32594	below-threshold	52
32488	Just So Stories	32595	no-shingle-match	
59848	Kangaroo	7994	no-shingle-match	
59848	Kangaroo	7995	no-shingle-match	
59848	Kangaroo	7996	no-shingle-match	
59848	Kangaroo	7997	no-shingle-match	
59848	Kangaroo	7998	below-threshold	57
59848	Kangaroo	7999	no-shingle-match	
59848	Kangaroo	8000	below-threshold	59
48433	Kant's Critique of Judgement	16164	below-threshold	56
48433	Kant's Critique of Judgement	16165	below-threshold	52
48433	Kant's Critique of Judgement	16166	below-threshold	54
48433	Kant's Critique of Judgement	16167	no-shingle-match	
48433	Kant's Critique of Judgement	16168	below-threshold	49
48433	Kant's Critique of Judgement	16169	no-shingle-match	
48433	Kant's Critique of Judgement	16170	below-threshold	51
48433	Kant's Critique of Judgement	16171	below-threshold	62
48433	Kant's Critique of Judgement	16172	below-threshold	52
48433	Kant's Critique of Judgement	16173	below-threshold	53
48433	Kant's Critique of Judgement	16174	no-shingle-match	
48433	Kant's Critique of Judgement	16175	below-threshold	55
48433	Kant's Critique of Judgement	16176	no-shingle-match	
48433	Kant's Critique of Judgement	16177	below-threshold	58
48433	Kant's Critique of Judgement	16178	no-shingle-match	
48433	Kant's Critique of Judgement	16179	below-threshold	52
48433	Kant's Critique of Judgement	16180	below-threshold	47
48433	Kant's Critique of Judgement	16181	below-threshold	51
48433	Kant's Critique of Judgement	16182	below-threshold	85
48433	Kant's Critique of Judgement	16183	below-threshold	57
48433	Kant's Critique of Judgement	16184	below-threshold	47
48433	Kant's Critique of Judgement	16185	below-threshold	56
48433	Kant's Critique of Judgement	16186	below-threshold	51
48433	Kant's Critique of Judgement	16187	no-shingle-match	
48433	Kant's Critique of Judgement	16188	below-threshold	52
48433	Kant's Critique of Judgement	16189	below-threshold	52
48433	Kant's Critique of Judgement	16190	below-threshold	50
52821	Kant's Prolegomena to Any Future Metaphysics	16164	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16165	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16166	below-threshold	58
52821	Kant's Prolegomena to Any Future Metaphysics	16167	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16168	below-threshold	50
52821	Kant's Prolegomena to Any Future Metaphysics	16169	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16170	below-threshold	46
52821	Kant's Prolegomena to Any Future Metaphysics	16171	below-threshold	53
52821	Kant's Prolegomena to Any Future Metaphysics	16172	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16173	below-threshold	50
52821	Kant's Prolegomena to Any Future Metaphysics	16174	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16175	below-threshold	52
52821	Kant's Prolegomena to Any Future Metaphysics	16176	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16177	below-threshold	53
52821	Kant's Prolegomena to Any Future Metaphysics	16178	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16179	below-threshold	48
52821	Kant's Prolegomena to Any Future Metaphysics	16180	below-threshold	50
52821	Kant's Prolegomena to Any Future Metaphysics	16181	below-threshold	46
52821	Kant's Prolegomena to Any Future Metaphysics	16182	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16183	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16184	below-threshold	48
52821	Kant's Prolegomena to Any Future Metaphysics	16185	below-threshold	52
52821	Kant's Prolegomena to Any Future Metaphysics	16186	below-threshold	52
52821	Kant's Prolegomena to Any Future Metaphysics	16187	below-threshold	68
52821	Kant's Prolegomena to Any Future Metaphysics	16188	no-shingle-match	
52821	Kant's Prolegomena to Any Future Metaphysics	16189	below-threshold	51
52821	Kant's Prolegomena to Any Future Metaphysics	16190	below-threshold	52
7208	Kathleen	7320	no-shingle-match	
7208	Kathleen	7321	below-threshold	50
7208	Kathleen	7322	no-shingle-match	
7208	Kathleen	7323	no-shingle-match	
7208	Kathleen	7324	below-threshold	47
7208	Kathleen	7325	no-shingle-match	
7208	Kathleen	7326	below-threshold	50
7208	Kathleen	7327	no-shingle-match	
7208	Kathleen	7328	below-threshold	49
7208	Kathleen	7329	no-shingle-match	
7208	Kathleen	7330	no-shingle-match	
7208	Kathleen	7331	below-threshold	54
7208	Kathleen	7332	below-threshold	56
7208	Kathleen	7333	no-shingle-match	
7208	Kathleen	7334	no-shingle-match	
7208	Kathleen	7335	no-shingle-match	
7208	Kathleen	7336	below-threshold	47
7208	Kathleen	7337	below-threshold	45
7208	Kathleen	7338	below-threshold	49
7208	Kathleen	7339	below-threshold	50
7208	Kathleen	7340	below-threshold	52
7208	Kathleen	7341	no-shingle-match	
7208	Kathleen	7342	no-shingle-match	
7208	Kathleen	7343	no-shingle-match	
7208	Kathleen	7344	below-threshold	58
7208	Kathleen	7345	no-shingle-match	
7208	Kathleen	7346	no-shingle-match	
7208	Kathleen	7347	no-shingle-match	
7208	Kathleen	7348	no-shingle-match	
44266	Katia	23697	below-threshold	58
44266	Katia	23698	no-shingle-match	
44266	Katia	23699	below-threshold	50
44266	Katia	23700	below-threshold	69
44266	Katia	23701	no-shingle-match	
44266	Katia	23702	no-shingle-match	
44266	Katia	23703	below-threshold	53
44266	Katia	23704	below-threshold	50
44266	Katia	23705	below-threshold	51
44266	Katia	23706	below-threshold	48
44266	Katia	23707	no-shingle-match	
44266	Katia	23708	no-shingle-match	
44266	Katia	23709	no-shingle-match	
44266	Katia	23710	no-shingle-match	
44266	Katia	23711	no-shingle-match	
44266	Katia	23712	no-shingle-match	
44266	Katia	23713	below-threshold	53
44266	Katia	23714	no-shingle-match	
44266	Katia	23715	below-threshold	54
44266	Katia	23716	below-threshold	48
44266	Katia	23717	below-threshold	53
44266	Katia	23718	no-shingle-match	
44266	Katia	23719	below-threshold	48
44266	Katia	23720	below-threshold	57
44266	Katia	23721	below-threshold	52
44266	Katia	23722	no-shingle-match	
44266	Katia	23723	below-threshold	48
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12861	no-shingle-match	
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12862	below-threshold	51
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12863	no-shingle-match	
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12864	no-shingle-match	
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12865	below-threshold	51
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12866	below-threshold	51
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12867	below-threshold	51
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12868	no-shingle-match	
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12869	below-threshold	50
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12870	below-threshold	50
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12871	below-threshold	52
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12872	below-threshold	49
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12873	no-shingle-match	
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12874	below-threshold	49
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12875	no-shingle-match	
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12876	below-threshold	47
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12877	below-threshold	47
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12878	no-shingle-match	
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12879	below-threshold	56
56703	Ketchup: Methods of Manufacture; Microscopic Examination	12880	no-shingle-match	
421	Kidnapped	31985	below-threshold	50
421	Kidnapped	31986	no-shingle-match	
421	Kidnapped	31987	below-threshold	55
421	Kidnapped	31988	below-threshold	56
421	Kidnapped	31989	below-threshold	50
421	Kidnapped	31990	below-threshold	48
421	Kidnapped	31991	no-shingle-match	
421	Kidnapped	31992	no-shingle-match	
421	Kidnapped	31993	below-threshold	51
421	Kidnapped	31994	no-shingle-match	
421	Kidnapped	31995	below-threshold	57
421	Kidnapped	31996	below-threshold	54
421	Kidnapped	31997	below-threshold	52
421	Kidnapped	31998	below-threshold	53
421	Kidnapped	31999	below-threshold	50
421	Kidnapped	32000	below-threshold	48
421	Kidnapped	32001	no-shingle-match	
421	Kidnapped	32002	below-threshold	52
421	Kidnapped	32003	below-threshold	56
421	Kidnapped	32004	below-threshold	54
421	Kidnapped	32005	below-threshold	56
421	Kidnapped	32006	below-threshold	48
421	Kidnapped	32007	no-shingle-match	
421	Kidnapped	32008	below-threshold	47
421	Kidnapped	32009	below-threshold	46
421	Kidnapped	32010	no-shingle-match	
421	Kidnapped	32011	below-threshold	54
421	Kidnapped	32012	below-threshold	50
421	Kidnapped	32013	no-shingle-match	
421	Kidnapped	32014	below-threshold	51
421	Kidnapped	32015	no-shingle-match	
421	Kidnapped	32016	below-threshold	53
421	Kidnapped	32017	no-shingle-match	
421	Kidnapped	32018	no-shingle-match	
421	Kidnapped	32019	below-threshold	61
421	Kidnapped	32020	no-shingle-match	
421	Kidnapped	32021	no-shingle-match	
2226	Kim	32563	below-threshold	52
2226	Kim	32564	below-threshold	52
2226	Kim	32565	no-shingle-match	
2226	Kim	32566	below-threshold	51
2226	Kim	32567	below-threshold	51
2226	Kim	32568	below-threshold	56
2226	Kim	32569	no-shingle-match	
2226	Kim	32570	below-threshold	53
2226	Kim	32571	below-threshold	49
2226	Kim	32572	below-threshold	49
2226	Kim	32573	below-threshold	51
2226	Kim	32574	below-threshold	51
2226	Kim	32575	no-shingle-match	
2226	Kim	32576	no-shingle-match	
2226	Kim	32577	below-threshold	51
2226	Kim	32578	no-shingle-match	
2226	Kim	32579	below-threshold	48
2226	Kim	32580	below-threshold	60
2226	Kim	32581	no-shingle-match	
2226	Kim	32582	below-threshold	54
2226	Kim	32583	below-threshold	52
2226	Kim	32584	below-threshold	60
2226	Kim	32585	below-threshold	50
2226	Kim	32586	no-shingle-match	
2226	Kim	32587	below-threshold	53
2226	Kim	32588	no-shingle-match	
2226	Kim	32589	below-threshold	49
2226	Kim	32590	below-threshold	49
2226	Kim	32591	below-threshold	51
2226	Kim	32592	no-shingle-match	
2226	Kim	32593	no-shingle-match	
2226	Kim	32594	below-threshold	54
2226	Kim	32595	no-shingle-match	
35555	Kim	32563	below-threshold	52
35555	Kim	32564	below-threshold	57
35555	Kim	32565	no-shingle-match	
35555	Kim	32566	below-threshold	51
35555	Kim	32567	below-threshold	51
35555	Kim	32568	below-threshold	56
35555	Kim	32569	no-shingle-match	
35555	Kim	32570	below-threshold	53
35555	Kim	32571	below-threshold	49
35555	Kim	32572	below-threshold	49
35555	Kim	32573	below-threshold	51
35555	Kim	32574	below-threshold	51
35555	Kim	32575	no-shingle-match	
35555	Kim	32576	no-shingle-match	
35555	Kim	32577	below-threshold	51
35555	Kim	32578	no-shingle-match	
35555	Kim	32579	below-threshold	47
